xi,m,alpha,vMu,vAlpha,vM
24640.440262332864,0.2250400773151879,10.147187964095082,2255.827224534327,129.12442781389927,0.5588567798084457
169.29423778174305,0.23277716337602175,18.17500537866823,782.8751552819149,46.434862284731935,0.23102539202017347
38.84925120055232,0.158555862531525,2.2936787658400135,838.7967508093843,12.421141846419232,0.15959980637840177
15.986254784738776,0.13172186093707633,0.07767995736321609,695.5104610076642,2.002451411135553,0.1319638311381958
9.486090355600936,0.1261116384198487,0.4536063003652089,548.8935652830405,2.3266727158115827,0.1261894814158364
7.029494664822778,0.13182797790929063,1.4369366592634378,329.1692210159217,5.440937027364271,0.13184597751956936
3.4805280950749875,0.08519106483235764,3.250239053662199,309.83026661235635,13.416880107382894,0.08535940105359371
4.515153219041167,0.0778532041408033,3.8876607368963505,227.8796864544347,18.287207734818367,0.07788363624655671
6.297648904292146,0.048818762405760205,5.80840648715062,204.38661297168073,33.487166057169816,0.04890820792488754
10.545686175941228,0.040092502771721175,6.079567177274896,178.77508077853417,39.77598952715198,0.040119348689587706
12.185084839597039,0.02369699359378489,7.48764675751859,199.54985557592045,54.612426243893424,0.023743223475611083
10.429307212156345,0.01800903041168912,5.629958193430937,196.01064289900205,42.17409354030315,0.01802471235794662
7.955580709311107,0.013318280034574926,3.912905986225212,179.3913038536375,34.52537323314027,0.013330768689760714
6.20029770146175,0.010866083386817996,2.6579855362039098,156.39637868719728,28.261862136747368,0.010871307776611914
4.314321137069783,0.009190338776678382,2.010088673017435,134.55979284166278,26.53840826220039,0.009192353946894036
2.927005099125381,0.008284385250524828,1.9472688096620914,111.07589748585815,19.771865633028938,0.008285873145630675
2.6568377935727767,0.009355242815469176,1.4298167497865961,30.349393864087688,17.747616884778836,0.009349564875304743
2.064858033843848,0.013321577374538651,1.8601876196194667,48.82689037905948,26.94597525280551,0.013302506451740245
0.35201324470472173,0.019633521193863617,2.921044602165466,8.04982569349886,39.73870730462659,0.01956709768990255
0.30723907557876373,0.0066165634635621225,2.551672070292966,12.101369670945132,28.44494104716432,0.006593182461344449
0.3372774172021309,0.01008024716486113,1.6055683230803197,5.681554934741143,22.674811955388577,0.010041585370917436
0.2483576958111371,0.008621204230868474,0.6473051547145587,16.784106122191588,18.788903822362045,0.008613122701522447
0.16305913620089996,0.010592010121535185,0.4274385663281919,11.951223317064432,8.216819647412194,0.010585581741057037
0.08982819474658754,0.012290662411859825,0.33675164576311545,12.140811068697076,11.068079033044341,0.012272197655897337
0.08808570480869093,0.006202355330030666,0.16832174178193782,8.796708068628504,9.05288352532807,0.006206242426305751
0.07634927340950526,0.007515112667316262,0.441950896109347,9.54307164986676,13.994835506538948,0.007508474719112888
0.05245190424466273,0.007414772760529745,0.24548520210919378,6.13749187051144,6.998077251369978,0.007398328541279586
0.02986320498166606,0.010014439597114205,0.21053816142693904,7.93384057646108,6.942998821763467,0.010002677146472475
0.013238858931799768,0.004541592750383131,0.1342534736336347,5.402538202910364,4.546419634138147,0.0045343328578500135
0.005276603929814883,0.0073871683143377585,0.8800665811770614,5.313071861339267,7.2726949181669625,0.00737402448787503
0.00023807484285498504,0.012080139822134427,0.365889150588373,4.298229465257464,3.1726426903878746,0.012049328439301517
0.00022039280338503886,0.010065440876154212,0.1797725374683523,1.8329971600287536,1.1722749631881015,0.010054002424244219
0.0006308817501121666,0.012783459003362817,0.25619504580163266,2.3651169442746323,5.58382719671863,0.012771085806494215
0.0011550048002391122,0.005941503318003861,0.15826288262769594,1.5072866812624852,1.1826909362425795,0.005903140639625976
0.001741406445944449,0.005788443332783504,0.09603606467385362,0.6163195794833882,0.3589917240969953,0.0057714627420000246
0.00035306888457853347,0.002502507152609494,0.0633499918239977,0.3420928735649795,0.8817409883922664,0.002505807111659652
0.0020838034524786053,0.005742841802432033,0.04242002382738974,0.40405711327912286,0.21041595727365348,0.005731346437398166
0.00017955827024707105,0.001789579766679938,0.029449930260852852,0.20448851708351867,0.968092522900406,0.0017977569381110168
0.0014103008470556233,0.004818893149155042,0.02073101313294501,0.31210228580675903,0.12291818754601991,0.004808942716830726
8.314910883200355e-05,0.0012091105430802845,0.01494284967884596,0.11729231487697689,0.6957938527630176,0.0012168456218668339
