name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num
germany,0.2447683398753829,germany,0.2290765556215879,germany,0.2501126962247837,germany,0.24655159821547354,germany,0.24175910591631344,germany,0.2469363278215478,germany,0.24249968244766087,germany,0.24286850303605106,germany,0.2608046799467692,germany,0.23885386589435753
technical,0.23089996612515132,benedikt,0.2131949521311562,newsgroups,0.23560058023867722,16ba711ef4i3150101dbstu1rztubsde,0.22871600980079343,newsgroups,0.22909230156293836,16ba711ef4i3150101dbstu1rztubsde,0.2311051266460436,16ba711ef4i3150101dbstu1rztubsde,0.23112944417323633,newsgroups,0.22856319814623155,technical,0.24224796508429908,newsgroups,0.22604970824940807
16ba711ef4i3150101dbstu1rztubsde,0.22785337250563012,altatheism,0.2099122980754229,16ba711ef4i3150101dbstu1rztubsde,0.23505865310696125,newsgroups,0.22732815308312448,16ba711ef4i3150101dbstu1rztubsde,0.22233486778566708,newsgroups,0.22959941075002666,newsgroups,0.22861451894791743,technical,0.22472110391246844,benedikt,0.24083906916226686,technical,0.2235408283094685
altatheism,0.2254331395534022,newsgroups,0.20961038076298655,technical,0.2291908869827941,technical,0.22523728845414767,benedikt,0.2178929476952288,technical,0.2280986355567673,altatheism,0.2284913054397336,altatheism,0.22221817727461154,16ba711ef4i3150101dbstu1rztubsde,0.23722626242715805,altatheism,0.221545711107805
newsgroups,0.2243765972709938,16ba711ef4i3150101dbstu1rztubsde,0.20714447571361383,altatheism,0.2284798133501251,altatheism,0.22352297826154455,altatheism,0.21695893450724757,altatheism,0.2271561820938195,technical,0.22771239548930347,benedikt,0.2141385244404085,altatheism,0.23660976224006758,benedikt,0.219063465614836
benedikt,0.21863076857779684,technical,0.20409372159296751,benedikt,0.22320242110124908,benedikt,0.22166513065613483,technical,0.21527804733707093,benedikt,0.2253898984139784,benedikt,0.22676938338786626,16ba711ef4i3150101dbstu1rztubsde,0.2135291013728173,newsgroups,0.2357966201899511,1p8v1ainn9e9mattksuksuedu,0.21673187829570628
1p8v1ainn9e9mattksuksuedu,0.2160597219701945,1p8v1ainn9e9mattksuksuedu,0.20002819415347037,1p8v1ainn9e9mattksuksuedu,0.22167663998311832,1p8v1ainn9e9mattksuksuedu,0.21955214835744397,1p8v1ainn9e9mattksuksuedu,0.20774085447306215,1p8v1ainn9e9mattksuksuedu,0.21878318710554698,1p8v1ainn9e9mattksuksuedu,0.21644276261502765,1p8v1ainn9e9mattksuksuedu,0.21225346224717243,1p8v1ainn9e9mattksuksuedu,0.2292542713979045,16ba711ef4i3150101dbstu1rztubsde,0.21514277990649283
bskendigc4kd1zcdcnetcomcom,0.20910822020540368,bskendigc4kd1zcdcnetcomcom,0.19493642319102966,bskendigc4kd1zcdcnetcomcom,0.21343484816701844,bskendigc4kd1zcdcnetcomcom,0.20712252882447918,bskendigc4kd1zcdcnetcomcom,0.20293681533854793,bskendigc4kd1zcdcnetcomcom,0.20683672899621566,bskendigc4kd1zcdcnetcomcom,0.21007975972883658,bskendigc4kd1zcdcnetcomcom,0.20279283189403954,bskendigc4kd1zcdcnetcomcom,0.21674209184186272,bskendigc4kd1zcdcnetcomcom,0.20569965200898935
braunschweig,0.1707837954558815,braunschweig,0.16141022174299371,mon,0.1616044487858721,braunschweig,0.17380515972066826,braunschweig,0.15574773794574487,braunschweig,0.16587962214565824,braunschweig,0.16573483056985217,braunschweig,0.16938857551819198,braunschweig,0.17610092525049864,mon,0.1590037415628996
mon,0.14632406417345273,mon,0.15441122055700088,braunschweig,0.1605369620216378,mon,0.15977124823892075,mon,0.14930695667540164,mon,0.1544256814622286,mon,0.1547032362115845,letting,0.1503024334001843,mon,0.15950262819169886,braunschweig,0.15700014253985956
references,0.14458439454848523,references,0.1358515458135884,nntp,0.15306679304819126,nntp,0.15131055333008073,nntp,0.14914194493557065,letting,0.1490637277715859,letting,0.14911320679746765,mon,0.15015361874968766,nntp,0.15583432746497708,nntp,0.1456601397415514
letting,0.1424673481392539,letting,0.13403188983009617,references,0.145692297040043,letting,0.14020914938800036,letting,0.14024666923415388,nntp,0.14094855683211366,nntp,0.14726612405475772,references,0.1389885112205816,letting,0.15192112422681836,letting,0.14132679787194874
nntp,0.14057420011997623,nntp,0.13028721089175777,letting,0.1449652421610633,references,0.13572631158422255,references,0.12938809052719236,references,0.1348921239670994,references,0.13762197095734638,nntp,0.13538159750649834,references,0.1492221776830701,references,0.1349656601486653
visit,0.12019161521356898,1993apr5091139823batmanbmdtrwcom,0.11356867663077455,conscious,0.11457505695646684,visit,0.1206412641532027,visit,0.11785585763367959,conscious,0.1207068349997278,conscious,0.11725061852879515,visit,0.1188254353374009,conscious,0.13171194450601753,conscious,0.11947761772792138
conscious,0.11444000358978351,conscious,0.11029074210970453,visit,0.11422950788320425,conscious,0.11667433419955746,1993apr5091139823batmanbmdtrwcom,0.11527077183189935,visit,0.11473459141749848,1993apr5091139823batmanbmdtrwcom,0.11371032018855448,conscious,0.11338301574497997,visit,0.12840077650695633,visit,0.11937321688725644
1993apr5091139823batmanbmdtrwcom,0.1051783489312266,visit,0.10433411131267428,1993apr5091139823batmanbmdtrwcom,0.11363665256406139,1993apr5091139823batmanbmdtrwcom,0.1136651504779225,conscious,0.11133803834501639,1993apr5091139823batmanbmdtrwcom,0.11369875359864925,visit,0.1106113014175717,1993apr5091139823batmanbmdtrwcom,0.10850042472756144,1993apr5091139823batmanbmdtrwcom,0.1212846269721254,1993apr5091139823batmanbmdtrwcom,0.10531165961482539
postnntpibrcstubsde,0.09627456547509848,postnntpibrcstubsde,0.10139616713985361,postnntpibrcstubsde,0.10892767846885658,postnntpibrcstubsde,0.10375193971874787,postnntpibrcstubsde,0.09059972111251423,postnntpibrcstubsde,0.09878968681993623,postnntpibrcstubsde,0.0991190741371957,postnntpibrcstubsde,0.10179910751939823,postnntpibrcstubsde,0.1048485399032794,postnntpibrcstubsde,0.10459974287721224
unamerican,0.08887174616391975,various,0.08391941156945239,various,0.09168039787600486,unamerican,0.08986221835808905,unamerican,0.0820412047951088,various,0.09214561568485312,various,0.09102238255051813,necessary,0.08416163833490237,unamerican,0.09219460492247844,unamerican,0.08736202469719678
various,0.08566688581167799,unamerican,0.07784848962954706,necessary,0.08419053574500865,various,0.08259831062300528,necessary,0.07791589945637391,unamerican,0.09070273493903941,unamerican,0.08323637796609547,unamerican,0.07962189042553154,various,0.09091125967301443,various,0.08525029655100329
article,0.074637166572198,completely,0.07282423562418427,unamerican,0.08274054309219406,necessary,0.07904217368805068,various,0.07781859541957088,completely,0.07755706856037846,completely,0.07891690978857772,various,0.07650687243937468,completely,0.07759696255264394,necessary,0.08071002728685348
necessary,0.0729860669438783,necessary,0.06996952818157566,114,0.07266893788853784,completely,0.07284965520175228,completely,0.07728947443058036,114,0.07706314835237073,114,0.07379687495219965,114,0.07200255787191526,114,0.07704869132898706,article,0.07065430898940937
sympathy,0.06974361736962895,university,0.06746680905854602,completely,0.07142614169413634,article,0.07251872288942207,114,0.07453457254888772,article,0.0755495810634493,necessary,0.07272497344605264,completely,0.0685028268323753,necessary,0.07700618117435273,taking,0.06896550052763263
114,0.06886644908210725,114,0.064646922062183,article,0.07128138866099032,taking,0.0711326834873944,article,0.07130841866500578,necessary,0.07438695101897021,taking,0.06747201055348823,sympathy,0.06594903255160624,university,0.07002863672795406,sympathy,0.06682611071465158
completely,0.06727653360294954,taking,0.06297737399105867,alive,0.0676318085745638,omni,0.06932724967122267,sympathy,0.06673866060304254,omni,0.061388234200821,omni,0.06715839585128726,university,0.06538530515909065,article,0.0697785999673919,114,0.06429851142287389
taking,0.06656147599395325,omni,0.058717652019306704,omni,0.06620279880501691,university,0.06730177082654264,taking,0.06653181910708753,compgraphicsanimation2840,0.059267527008344395,alive,0.06663849324357438,article,0.06327697652946442,taking,0.06864329974941727,completely,0.06347024782832332
omni,0.0662938072541791,article,0.05864597946900904,taking,0.06527154177254647,114,0.06201054928952171,omni,0.06576477402594748,university,0.059034969954631894,article,0.06555939927025035,better,0.058336151325852285,alive,0.06434031968530649,university,0.060133969169284554
university,0.06473902297580234,fact,0.054958437260856224,university,0.06437443970365408,writes,0.05699002390595709,writes,0.059386189280129,alive,0.05809229271390259,sympathy,0.06428953776191124,taking,0.0570019958453525,omni,0.06289236605759728,compgraphicsanimation2840,0.056088160006654834
alive,0.06213448844606304,writes,0.05421051133913328,avoid,0.06436329199714616,fact,0.05685406933453447,fact,0.05711596752294499,taking,0.05696620456637649,fact,0.06087542444746829,omni,0.05520701998657765,better,0.062076983299556,omni,0.05462157992140513
avoid,0.06138056491392501,apr,0.05162397844537632,sympathy,0.05801316821434256,sympathy,0.05612982521446759,better,0.05615978579803685,better,0.05567176601109685,better,0.06029925364494097,avoid,0.0546434737623147,compgraphicsanimation2840,0.06060592476857782,alive,0.05433441936751782
writes,0.05744535384304076,alive,0.0507710160600743,compgraphicsanimation2840,0.05631405976739638,alive,0.05516088894922765,used,0.0539614487392621,sympathy,0.055276119425331546,university,0.05719534959725483,fact,0.05408831378713036,fact,0.05918967875101514,old,0.053311167751193676
compgraphicsanimation2840,0.05449539388103351,talking,0.04971779878570267,apr,0.05321423401850077,old,0.05419415622673315,alive,0.05317114492970656,fact,0.05479438404587685,avoid,0.054535336965128134,alive,0.054014956747566775,sympathy,0.05768817878845779,avoid,0.052334745579181115
fact,0.05232744987862465,sympathy,0.04808348218764752,better,0.05121554498307946,description,0.05356009379623586,university,0.05282506188392173,avoid,0.05435998187008709,description,0.051803498098609166,writes,0.05342085652186704,writes,0.05619588798689259,better,0.05184789284168115
better,0.050958247638300765,avoid,0.04755417875604512,fact,0.050935061820766195,omniscient,0.05068913218710642,unfortunately,0.05274316649992521,apr,0.05362080475146902,apr,0.05107509725233132,unfortunately,0.05015415287442698,avoid,0.053899804741249745,god,0.050130376035994996
god,0.04887719304084329,used,0.04642728039993688,god,0.05047791993149068,avoid,0.05061942239496083,avoid,0.052472113750436436,description,0.05180043556949218,writes,0.049825670308711524,apr,0.04872585378048858,100,0.05110418860675117,talking,0.04925885745487953
100,0.04818986251774504,1pibj5innr4tgapcaltechedu,0.04324905924531213,used,0.05015789801944149,better,0.05003798970966357,compgraphicsanimation2840,0.05221966655770304,used,0.0515220670908435,1pibj5innr4tgapcaltechedu,0.04809262116619668,god,0.04822094321357614,unfortunately,0.049676683011230786,description,0.04922774198619846
old,0.0479656370955912,description,0.043083699893921044,omniscient,0.05000108561326493,compgraphicsanimation2840,0.0487753772682984,omniscient,0.05180589191510317,old,0.04897733627011587,god,0.04572532175901952,1pibj5innr4tgapcaltechedu,0.04730863311524836,used,0.048448368362611766,writes,0.046781689278319986
