name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num
technical,0.25882964770080336,technical,0.2579867914578508,technical,0.25713193691762315,technical,0.25047583804663864,technical,0.234399249547521,technical,0.24864484797933079,technical,0.2562051556390512,technical,0.267391122673171,technical,0.2473102292594169,technical,0.2445427356758103
entry,0.24215841220903342,sender,0.24378117915949601,visit,0.24298174643667092,newsgroups,0.23948011038201777,newsgroups,0.21855649012737036,sender,0.24114349778657312,newsgroups,0.2379904885698219,newsgroups,0.250521629312851,visit,0.23519081494913568,newsgroups,0.21945437833951617
visit,0.24073352413632332,entry,0.24362378083000297,newsgroups,0.24296819582862697,visit,0.23380768222808065,visit,0.21850751976591487,altatheism,0.23458031501735113,entry,0.22777924529311827,visit,0.24517459192014318,entry,0.23333731316860673,entry,0.21598639434476177
altatheism,0.239497670120939,newsgroups,0.24336104053385219,entry,0.24215490302798132,sender,0.2325292862323297,references,0.218396762019093,entry,0.23423735163640633,sender,0.22561246273446303,sender,0.24516437834390326,sender,0.23223502159660814,altatheism,0.21509347931457987
newsgroups,0.23846664603236611,altatheism,0.2366256354155986,altatheism,0.2403130874833204,altatheism,0.23100914820399945,altatheism,0.21770398558461238,newsgroups,0.23281002163227224,altatheism,0.2240694599729794,entry,0.24479655030124592,newsgroups,0.23045391894173545,sender,0.210881880754878
references,0.23537755504037214,references,0.23186623339563253,sender,0.2392894549738774,entry,0.22971662897787576,sender,0.21762665530964953,visit,0.23044363272448895,references,0.2232417557332565,references,0.23738832228263196,altatheism,0.2299885741011456,visit,0.2095592105100211
sender,0.234909967214695,visit,0.22986896128655024,references,0.23517295534090377,references,0.22136199889553604,entry,0.21416446365440692,references,0.22466799939228543,visit,0.22291637029774283,altatheism,0.2335929117635444,references,0.22192017712055156,references,0.20646294697484163
germany,0.22098172359461218,germany,0.21277555147586952,germany,0.22749896577531023,germany,0.2067494639175385,germany,0.20967057687185317,germany,0.21950853186314517,germany,0.20650711532995994,germany,0.21711141236890716,germany,0.22037975665440637,germany,0.2058509404844224
organization,0.1831430928471939,organization,0.1805035186558843,organization,0.17576536881413643,organization,0.17009116936731952,organization,0.16171731031502093,organization,0.16521559063383226,organization,0.1764309402060514,organization,0.17275479543927302,organization,0.17120150117139113,organization,0.16351084426450213
16ba5da01i3150101dbstu1rztubsde,0.17117255942741527,16ba5da01i3150101dbstu1rztubsde,0.1677769813094233,nntp,0.16082845022595985,16ba5da01i3150101dbstu1rztubsde,0.15557507540515364,16ba5da01i3150101dbstu1rztubsde,0.14595366146234012,16ba5da01i3150101dbstu1rztubsde,0.15604653308585173,16ba5da01i3150101dbstu1rztubsde,0.1659199990572702,16ba5da01i3150101dbstu1rztubsde,0.1725884363132903,16ba5da01i3150101dbstu1rztubsde,0.15435996008088604,16ba5da01i3150101dbstu1rztubsde,0.15123380674726428
nntp,0.15226696340854687,follows,0.15624364380454017,16ba5da01i3150101dbstu1rztubsde,0.15896405791580895,university,0.14897110702631403,nntp,0.14008289135286983,nntp,0.15489776851482523,follows,0.15069164126588647,nntp,0.15409244786912765,follows,0.15435146345148168,follows,0.1372381868128721
university,0.15219059486361974,nntp,0.14969189832337992,follows,0.1533990686864291,nntp,0.148761710749239,follows,0.13501484152697765,follows,0.1511686178601151,nntp,0.14686377533216455,follows,0.1533031380592059,nntp,0.14657428307783185,nntp,0.1357866326650881
follows,0.15127698148849172,university,0.14668206458546246,university,0.14638116280749922,follows,0.14827442941823188,university,0.1280218313279646,university,0.14876118274133707,university,0.1355933139530554,university,0.14410686843032575,university,0.1438692785517853,university,0.13155911057523506
witnesses,0.12596489487629256,causing,0.12990858856851203,bskendigc4kd1zcdcnetcomcom,0.1254146264638657,witnesses,0.12475131861307129,causing,0.11855087420685079,witnesses,0.12413617375355808,causing,0.1260438180420569,causing,0.13247930635038335,witnesses,0.12635842629654156,bskendigc4kd1zcdcnetcomcom,0.11491168283582413
causing,0.11965123053855563,witnesses,0.129092164434246,causing,0.12346693845096625,causing,0.11693800005395621,witnesses,0.1156718998092566,causing,0.12203678140573532,bskendigc4kd1zcdcnetcomcom,0.12310755433502578,bskendigc4kd1zcdcnetcomcom,0.12411119385000449,causing,0.11917368845045889,causing,0.11360551470038861
bskendigc4kd1zcdcnetcomcom,0.11635721189502701,bskendigc4kd1zcdcnetcomcom,0.11807139449701129,witnesses,0.11979037246236121,bskendigc4kd1zcdcnetcomcom,0.11650771207656081,bskendigc4kd1zcdcnetcomcom,0.10684415972726838,bskendigc4kd1zcdcnetcomcom,0.10991541402018934,witnesses,0.12043814345888323,witnesses,0.11934413272018819,bskendigc4kd1zcdcnetcomcom,0.11656220533648669,witnesses,0.10745655914754847
