xi,m,alpha,vMu,vAlpha,vM
18712.020550118934,0.2607834872866795,2591.760541018921,95635.23027002375,7890.350566975365,0.5680722073857536
490.12796219374286,0.1737762546742507,397.2675117415347,78466.4196710317,705.9226200017147,0.17382812064413125
397.76252191280946,0.22167708159776442,222.34351866328507,14596.65374707745,378.2490281545324,0.22167160856365212
113.43894264753908,0.18811026573467327,118.41225572867552,5512.2850020980695,269.4943647928303,0.1881211029875433
15.880950759863481,0.10375742553518007,22.940605394833256,21726.275580602698,151.39664494607132,0.10377463603669107
7.118599246372469,0.08520000523344001,9.201798639784101,14426.56548817642,102.33445813786238,0.08520374189692838
8.768920600996353,0.07245806833251009,95.16380214586388,9672.73431725183,269.10732267738786,0.07246054376670369
30.42779963905923,0.04567536953830626,336.450589485612,7001.834453503252,797.9173310163897,0.045680197861834616
122.80452883522958,0.032631649162508006,609.163766591555,4446.579551994801,1524.043082684395,0.032633984305449094
275.5859265384497,0.01509077369988812,850.4398380707607,7660.561751251807,2586.0634939466836,0.015093793710091398
