name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num
algorithm,0.577150852399,shipping,0.49087259496,ford,0.358644518403,waco,0.364796122354,errors,0.386348418727,fast,0.510035321373,thank,0.389337291395,image,0.428126170284,bryan,0.281327222281,access,0.56978906057
center,0.293854582894,disk,0.252607545245,dealer,0.280173868647,compound,0.298232620229,machine,0.321881586068,card,0.274105008381,san,0.272972375016,graphics,0.406502632136,printer,0.274919492181,peter,0.318426320237
lost,0.290233760878,drug,0.223253552173,toyota,0.210376994933,bds,0.252767207244,500,0.182682699212,modem,0.204840274577,relationship,0.246279822938,files,0.272446809969,buying,0.259215787296,discussions,0.20839998285
door,0.24333189921,monitor,0.201346648707,automatic,0.201009360041,young,0.241190197933,marc,0.173280593087,corporation,0.203733226238,lost,0.204075101347,3d,0.211486968186,batteries,0.250100815296,entitled,0.181278585524
employer,0.196345333704,windows,0.185476461802,honda,0.194946438715,atf,0.240534747467,forms,0.171077492479,pass,0.195630060367,jeff,0.200333753626,package,0.207496695101,package,0.244197543033,algorithms,0.169686419089
led,0.13157246469,floppy,0.159217964083,newsgroups,0.18441943672,investigation,0.229053603145,apr,0.167061855785,drivers,0.188387090199,sins,0.171595674064,images,0.206546817706,windows,0.233362559721,allocation,0.164022819393
detector,0.122210108749,dealers,0.157324447891,mazda,0.161594064287,yeah,0.200776153649,helps,0.162351121328,return,0.180271360246,lose,0.162991264708,24,0.165087252005,messages,0.21703161665,treat,0.160050246137
distances,0.110799210929,35,0.153276319241,interior,0.159578353077,gary,0.160910550355,unix,0.157923030335,em,0.140672729096,ca,0.158802002046,ftp,0.157641914878,ford,0.204982207307,temple,0.143479975237
canon,0.110404881264,controller,0.149516867791,auto,0.157887302438,reno,0.160517044999,finger,0.147170763123,slow,0.130314752188,share,0.146131439275,site,0.149926987148,junk,0.200953405238,effectively,0.137548591701
po,0.109685994022,dos,0.14737805677,regular,0.152357290993,disappointed,0.140244004619,hardware,0.141446042653,relative,0.126867662797,pass,0.142589773667,format,0.134570475157,80,0.145647725472,agency,0.131789722515
fred,0.105180797953,60,0.14317967366,door,0.139315991018,yesterday,0.131827190397,plan,0.136866161178,driver,0.116563657174,picture,0.134275042543,matt,0.11457190962,hardware,0.138538423667,bell,0.108730146669
80,0.101150829275,tank,0.125025774731,tires,0.131715036345,division,0.112419597173,suggestion,0.135056965938,indiana,0.112999898442,netters,0.126479302844,directory,0.105489760766,fortran,0.134360976611,parties,0.104212731785
doors,0.0925467347679,1992,0.119892581183,ron,0.130350644727,dying,0.110892917122,committee,0.108691185605,compression,0.110152324183,museum,0.117289762786,tiff,0.103645339178,collins,0.118414227943,rock,0.103532817114
writer,0.0857961200744,amiga,0.108995659265,seats,0.124795855514,cs,0.1082185893,steven,0.10687667253,hour,0.109697985564,f,0.116484054303,colour,0.0797416728421,tom,0.107994017524,talked,0.0926318809977
tap,0.07984554316,500,0.102617233921,clutch,0.110130052075,houston,0.108062226381,grasp,0.106499145499,heads,0.101695705654,flesh,0.11179707498,jpeg,0.0758652180737,bothered,0.101329137886,share,0.0877943588942
w,0.0794834163298,se,0.100628897583,detector,0.108199692791,accessible,0.107122752496,canon,0.1033259302,hardware,0.101648144708,older,0.103284539936,topics,0.0758617184633,split,0.0939041272424,hole,0.0871835056154
delete,0.0777229337227,files,0.100562423904,turbo,0.108070778446,generation,0.103315124666,north,0.0987294490531,phil,0.0949791510546,dirty,0.102057702296,resource,0.0739053382514,rifles,0.0933509411733,watson,0.0828302053158
todd,0.0746017918478,modem,0.0999933331383,seat,0.101846427782,conference,0.102565085631,users,0.0950075744884,3do,0.0948901483068,diego,0.0971187189912,gif,0.0700428230065,brief,0.0891829542249,presume,0.082010591494
bach,0.0731117714384,card,0.0954852529084,brake,0.0982605703712,lee,0.101125935622,howard,0.0902551882758,army,0.088043561172,uucp,0.0944586169502,anonymous,0.068892272427,resources,0.0881104609742,att,0.0815218818819
papers,0.0725992667356,stops,0.0890046236578,san,0.0975239607677,ass,0.0998624090353,concepts,0.0890609370274,newer,0.0861254302552,bryan,0.0921466311445,amiga,0.0684965306544,flesh,0.0858018656808,developing,0.0775924981693
sunday,0.0714555888146,neat,0.0880487883688,v6,0.0971281433508,hit,0.0990039748328,hammer,0.0815722104813,bring,0.0856659904791,tom,0.0871273143969,languages,0.0655396575993,storing,0.0852164482057,database,0.075358000694
global,0.0702728026463,800,0.0864546165084,center,0.0962090796885,detector,0.0962129498422,command,0.0807416776927,130,0.08209424696,familiar,0.086715342318,weekly,0.0588724908424,generator,0.0850880113737,19,0.0737675742784
chosen,0.0701541948597,confused,0.0798729082395,92,0.095386585803,corporation,0.0940381470848,archive,0.0802845960996,users,0.0781294285313,welcome,0.0862246460219,ads,0.058667735153,bogus,0.0841896001048,document,0.0737193015118
disk,0.0662052817749,gateway,0.0780762431259,warranty,0.0867331602375,janet,0.0923065335976,received,0.0779828472152,v32bis,0.0767145860872,return,0.0858336201812,users,0.0585762781951,generation,0.0838690996765,nets,0.0707627084077
environmental,0.0641898445789,meg,0.0729190756363,window,0.0849774856571,tank,0.0920348138892,v6,0.0773457244685,chicago,0.076016798156,deep,0.0843265384178,scanner,0.0584935158465,taurus,0.0831285471136,correctly,0.0689006273346
protecting,0.0640435266073,ms,0.0719380061086,stereo,0.0837015129784,circles,0.0801069524958,sec,0.0757163196208,ate,0.0711191948981,fool,0.0791043026212,interpolation,0.0571360552944,farm,0.0818338609896,indicating,0.0677597375947
modes,0.0615553038248,325,0.0716318230524,valve,0.0834944466139,ego,0.0767483746272,hughes,0.0751364386381,lights,0.0699049436203,brake,0.0789402484038,shes,0.0555741884444,compatibles,0.0811588411723,displayed,0.0674812711375
documentation,0.0607228279732,w,0.0703218372057,accord,0.0832945030703,boy,0.0751121628795,corporate,0.0747585703676,biggest,0.0646451464441,led,0.0774960494343,conference,0.0539587711472,moved,0.0800614202011,laboratories,0.0673161683011
oo,0.05790501219,pause,0.0646277206842,wagon,0.0822066803523,jack,0.0732439085763,fishing,0.0735977332981,hash,0.0632499780483,jason,0.070982174051,sites,0.0534767685341,fish,0.0799601811909,conducting,0.0659285780096
additional,0.0570241254973,1200,0.0645486969077,sue,0.0813803691281,sufficient,0.072000640353,rifles,0.0724127516782,scsi,0.0629240467159,red,0.0697087666798,pov,0.052288071149,stored,0.0791507105727,sins,0.0651109425262
ftp,0.0566759827875,dram,0.0619154341297,trunk,0.0793849300394,f,0.0717104298894,archie,0.0715461627782,vinyl,0.0628614897235,cubic,0.0687292465417,temple,0.0521371606682,hooked,0.0773429398226,recorded,0.0647788714066
omega,0.0541234278683,pontiac,0.0603109757477,buying,0.0738555113841,fate,0.0702427750399,280,0.0710759561582,vga,0.0602436990143,filled,0.0680910186407,center,0.0513058072049,180,0.0745432392294,bother,0.0636359362787
