name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num
apr,0.22380925896552223,apr,0.20327047617679822,apr,0.2151011853041638,apr,0.2021273103159439,apr,0.19705948537447351,apr,0.21339686140483882,apr,0.2042711438301547,apr,0.19650633713706428,apr,0.19366215586107785,apr,0.19170360203650724
newsgroups,0.2102762006796768,newsgroups,0.19594368818863644,date,0.19737239142746774,messageid,0.18959522238976415,organization,0.19029193595779728,newsgroups,0.1982943461085716,organization,0.18621814669667497,date,0.1821402334958321,newsgroups,0.1921456699574521,date,0.18664651578351515
organization,0.20759880157091412,organization,0.19243012712741364,organization,0.19662338150006856,organization,0.18883031177730544,newsgroups,0.18679355962792216,path,0.19767937169782676,newsgroups,0.1857778539994911,newsgroups,0.1811693756844213,date,0.1918682643671855,lines,0.18399045019070462
date,0.20434540647753477,date,0.19061070767236415,messageid,0.1925136243619443,date,0.18650323621470943,date,0.1849853992804374,messageid,0.19659149613984786,messageid,0.1848660364361564,messageid,0.17879211957848568,path,0.1825361335560041,newsgroups,0.1821777663561474
messageid,0.20142875194998613,messageid,0.1896329763056676,newsgroups,0.1923066748852848,path,0.18617129634327725,path,0.18263642426424606,organization,0.19254075027941217,lines,0.18257621403438382,organization,0.17750205971720892,messageid,0.17863183051714387,messageid,0.18060817117852834
path,0.1960153930036331,path,0.1870713603129785,lines,0.18902335893517402,newsgroups,0.181485220446822,gmt,0.17533352701787264,lines,0.19070910114627448,path,0.17878033954846104,gmt,0.17523428828085572,organization,0.17850226390773113,path,0.17668890925647374
lines,0.1950908232030592,lines,0.18320989138230398,path,0.18751405929823192,lines,0.17934383062750586,messageid,0.17472803100419243,date,0.18909303053877677,date,0.1782540068773314,path,0.1743404821155019,lines,0.17387517735503355,organization,0.1758829991012347
gmt,0.18269158338263822,gmt,0.1686837928708881,gmt,0.17516853424968185,gmt,0.16595851222588945,lines,0.17274139432417746,gmt,0.17487001503163038,gmt,0.17553422548333852,lines,0.17309275687695186,gmt,0.1734373993063888,gmt,0.17045918175399788
5,0.15612398220529627,5,0.14065386388681858,5,0.14517649203622926,5,0.13142531821039227,5,0.13493270011923883,5,0.13795388286826268,5,0.13423594402901207,5,0.12769908000542046,5,0.1369202074131484,5,0.13914618073542068
writes,0.13941528535485068,writes,0.13765841451203867,writes,0.1359555283387605,writes,0.1278933874352046,references,0.12484029734996199,writes,0.13252728778327869,writes,0.1234926377910784,writes,0.12572992904331562,writes,0.12265165166515594,writes,0.12495102608623834
