name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num
news,0.49951762187434284,god,0.2829575747689721,newsgroups,0.2826204962313937,data,0.3674901274454434,writes,0.5020752172369486,screen,0.3340919450562389,apr,0.42734626128654707,people,0.31887076589054764,space,0.34667621369504276,apr,0.2979634738132689
sender,0.2657646495156576,christian,0.27995713753571827,gmt,0.2605479609061888,project,0.23615989487618477,article,0.30871799455728977,windows,0.209959379569496,mon,0.248034728321175,keith,0.2604050553223366,data,0.2282375995042321,references,0.24782207141044052
usenet,0.21850746985654548,organization,0.17098983195523948,path,0.25874725890854844,brain,0.2326381760476063,references,0.20417206922717726,time,0.20808327036793164,newsgroups,0.2478978380941507,person,0.19633814493681673,list,0.2267294587977656,newsgroups,0.24134313994677287
path,0.16708449611973322,lines,0.16556441722951004,organization,0.25817608206833736,organization,0.22463883411233984,path,0.15598147570361665,images,0.18941326202846928,date,0.2440518129652501,writes,0.19427558100529668,available,0.20193454317123438,date,0.23742544989547507
date,0.16673816121867158,gmt,0.1619914994534243,date,0.25441327419768345,apr,0.22342561812828804,organization,0.1550850951950545,work,0.18928983875542202,lines,0.236006651516747,references,0.1900873499831827,nasa,0.1968207170402597,path,0.23247720972151714
organization,0.16648138650046254,technology,0.15884089033627852,lines,0.25156902764422573,gmt,0.20905577826612423,date,0.15337754330257516,bit,0.1806000057770285,gmt,0.23350639307745766,lines,0.17652612144987168,information,0.15472209020926195,organization,0.22277703604086366
newsgroups,0.1625097564518912,newsgroups,0.15576169993639177,apr,0.2231324562576152,newsgroups,0.20605162193868184,newsgroups,0.15195575821435942,levels,0.1752460526759709,path,0.23011212085432578,organization,0.17335028448821305,ftp,0.13962319096068626,lines,0.22220017231485883
lines,0.15295316516132268,date,0.1547809845176923,university,0.17297430643772754,path,0.19723716896884066,gmt,0.15085437849935662,sloan,0.1664483614427836,organization,0.2082594022443774,date,0.1708794121918178,astronomical,0.11534382711101167,gmt,0.1797400092702255
gmt,0.14870690045178897,path,0.1543035804999069,distribution,0.17088449020232974,date,0.1971802184381375,lines,0.14723382284721853,does,0.14402072353926698,thanks,0.1892715767740599,path,0.1700150190210047,telescope,0.10958563601050887,writes,0.1542787873941812
writes,0.13500931488605397,good,0.1533359448209414,sender,0.1444979889861382,lines,0.18896008131396205,apr,0.14113008853739634,display,0.1419856472036572,id,0.1345035217119705,newsgroups,0.1693851817938189,key,0.10930873763412251,windows,0.14670917917734128
andy,0.13405279107334137,apr,0.1515997147207567,california,0.14389429757500277,use,0.13517524339570167,dyer,0.12009824436823116,unix,0.1367211265985199,bus,0.134460964558277,innocent,0.1556338786591379,convention,0.10329754669734412,university,0.1377752944424218
university,0.1288313288869217,university,0.1424796843971863,like,0.12600364127522756,sender,0.12516860593069476,beast,0.11861562801846495,problem,0.12523927693829898,pdt,0.1142966882369911,apr,0.15073400356955852,widget,0.10218778956519836,pittsburgh,0.126442980040105
just,0.12277996615815742,bible,0.14214630309610135,biggest,0.11976738019077314,know,0.1204789346774651,steve,0.09610296134765987,know,0.12252104978585052,want,0.0948753265305833,think,0.13217231900814513,national,0.10100104044740518,unix,0.12590503777161088
apr,0.12054013057507258,jesus,0.1336373751678258,ca,0.11894009114287113,apple,0.10872504481451858,rate,0.09280073730577754,took,0.11141774491454137,mouse,0.0931423063785941,gmt,0.12893559935222618,posts,0.10040933632989366,division,0.12093915477020116
references,0.11361687531082226,sender,0.12743164888613764,kings,0.11875724613194405,university,0.1075884978208076,believe,0.09198291945804937,card,0.09914584701480698,problem,0.0910100684179345,technology,0.12480318287228295,faq,0.09769905329601229,winner,0.10115903654480712
turkey,0.10614850258490444,evil,0.12221705751706315,references,0.11129323362976692,sets,0.10577816359913564,uk,0.0886578821631274,did,0.09855293837459007,usenet,0.08635747942503723,institute,0.111313922754896,anonymous,0.09591838176455258,mon,0.0982163153827526
know,0.09569726934189139,group,0.11673655749241486,usc,0.10101339283149545,function,0.10107267396304992,jack,0.08568979882350376,good,0.09373651192464971,list,0.08211679930244277,blame,0.10823506503380288,center,0.09583019343558713,sender,0.09653035918259067
thanks,0.09449473918321748,writes,0.11471119171320986,weston,0.08900401033177402,effects,0.10068445175193153,does,0.07781727995450163,using,0.09285271554809801,information,0.08093137246011839,article,0.09798690151081076,email,0.09470214288924662,cup,0.09226431175578823
armenia,0.0928804550356546,way,0.11079943621694417,diego,0.0822231721804112,rate,0.08331473752514951,israel,0.07541823235211882,different,0.09284669507752469,book,0.07825906139428625,phone,0.09279632010137447,use,0.09442458010179781,dyer,0.0898231738444316
college,0.07786212775614183,article,0.10983798354789263,san,0.0821352786800978,looking,0.08056031374292258,said,0.07427373677776383,article,0.09196863229395899,headlights,0.07295967741273214,just,0.09184337160329226,satellite,0.08968528831817739,o,0.08563559420569423
people,0.07300908919175939,people,0.1068238515239492,ed,0.07998070092323334,gcc,0.07863982902892493,world,0.07204046906610932,references,0.0890386909979259,phone,0.07176123392899755,punishment,0.08831296664449625,message,0.08615496255693954,programs,0.0841745254968823
radius,0.07001571005864887,free,0.099544650039103,world,0.07089294738382546,levels,0.07436340833670833,distribution,0.06727706210040905,best,0.08860907533361816,does,0.06638286657977237,political,0.08651062691440645,shuttle,0.08572606148215399,predictions,0.08337168421810785
article,0.06897505222466971,know,0.09901447415152165,angeles,0.06760059145013585,visualization,0.07386316026456051,cos,0.06323485838063181,lines,0.08549034737274229,andy,0.06341110882488593,murder,0.08565200842670924,access,0.08450922551697669,chris,0.08041060379742994
beast,0.06859670237464963,rutgers,0.0945439570623487,los,0.06756129983367419,time,0.07384371462541026,did,0.06261258760867204,just,0.08530551277269174,questions,0.06296812419711222,california,0.08553575843770042,astronomy,0.07703021126861745,tue,0.07967015056552892
did,0.06837859475007081,want,0.09387957304803742,ticket,0.06481108754599985,hughes,0.0738157556619487,number,0.06253901727529257,drive,0.0848453235511366,email,0.061776660702880584,question,0.08400291413056768,software,0.07684848877707262,steve,0.07868872722900129
couple,0.06819754322921186,approved,0.09205319744876707,berkeley,0.06278405026914996,peter,0.07351470845160182,population,0.06180481983513713,path,0.08449752643822447,week,0.06065814792396137,motto,0.08174220145840674,general,0.07285335695415354,gcc,0.07062437340192032
software,0.06482510845509222,just,0.08558780338199162,sony,0.05994888315996096,deficit,0.07350819753017987,book,0.0614568356522889,date,0.08401334836695715,said,0.05840358225655709,like,0.08133702312698422,institute,0.07187921281310289,win,0.07022877197814681
woodward,0.0643031242288588,doing,0.0784456473887923,good,0.0593997526255297,currently,0.06953354492773565,like,0.05937931401220174,writes,0.083872150558137,received,0.058382582611227404,society,0.08064792401743696,contact,0.07187525542620363,stanley,0.06875472902260835
version,0.06018387779025968,pray,0.07455798286816545,green,0.05837057661888904,news,0.06863104306871962,total,0.05911250532147069,programs,0.08112552071308819,old,0.05619985701853018,favor,0.07992584307661452,observatory,0.07144851163998675,michael,0.06743246593041126
monitor,0.06016263006520949,references,0.07239380449878643,news,0.05794980252994177,distribution,0.06504594556552906,just,0.05892135106897921,university,0.07950111986758648,news,0.05613887004088169,does,0.07574159849313992,time,0.07060089373235748,season,0.06719022323676672
really,0.05997951876673213,usc,0.07224639229653568,year,0.05620329856602833,drugs,0.06499465230825208,question,0.05848543233950432,organization,0.07896521667549974,sender,0.055504284337466826,pasadena,0.0734260074929456,public,0.06892406607488367,article,0.06656869808700676
mon,0.059881291455058806,believe,0.07146084219839051,na,0.055947243905298275,video,0.06350754596235408,rights,0.05807030890031316,jon,0.07859538664395238,posted,0.054843252108354654,convention,0.07028939488320804,program,0.06777761538332057,blue,0.06579220755122131
new,0.058687646471819205,case,0.06854982976444511,day,0.05420114633200319,using,0.0630826491975178,likely,0.05738214840054063,memory,0.07698215505653958,help,0.05407431921153746,information,0.06767502071970005,mail,0.06659327914814556,admiral,0.06558013738488368
mile,0.05733947252461903,think,0.06709462903377608,monitor,0.05382847390630568,best,0.061850806559466544,way,0.05460614257580617,newsgroups,0.07637842635808646,james,0.05391431718393327,true,0.06557404631094432,reports,0.06565853411092426,winnipeg,0.06339015791977456
said,0.05466871910331465,temple,0.06687214384560086,ames,0.05260681360998834,christian,0.061255343847350534,scott,0.05440121289716047,use,0.0729749094025261,looking,0.052467439589044894,schneider,0.0651026538524232,word,0.06477891568941577,champions,0.058085643467865385
newsletter,0.05165891274683364,feel,0.06664912114013323,great,0.05203181397846523,email,0.0612027461469092,time,0.05298088311995035,kenneth,0.07172060067669869,time,0.050552712726207295,allan,0.06510265385134235,earth,0.06475723580111693,like,0.05761150181762662
ride,0.050841886530748455,going,0.06580962654173318,thought,0.05075068347639123,tools,0.06067725925414798,bit,0.052367186415762816,free,0.07099660602668804,weston,0.05049042689075736,did,0.0640993734784173,planetary,0.06394902944596034,good,0.05661889653728751
dodgers,0.05067563692672334,discussion,0.06451822614287653,fast,0.050535602257073306,michael,0.060606618879977245,force,0.04878616640916589,systems,0.07085638802586439,bob,0.04902388909011416,going,0.06143739651230856,n,0.06214592877549956,code,0.05616467971244865
mail,0.04669902052727706,answer,0.06280730112514955,functions,0.04919623780293328,population,0.059983205315409995,rochester,0.04743454604825527,apr,0.06910689906529245,logitech,0.04666636894914982,gcc,0.056193736995747985,high,0.06066722510913774,mcdonald,0.05288345260778724
pivot,0.04667851409753052,things,0.06238404913709537,southern,0.04781432584285583,economic,0.05880699210920768,chris,0.04698775657178142,birmingham,0.06885633196581226,new,0.046161507567979744,sure,0.05507730272520411,directory,0.060464487156292636,things,0.05240545294607806
service,0.04583206257893985,make,0.06220559952563402,keywords,0.047569143978657934,references,0.056715090482106136,control,0.04677174346612631,gives,0.06883328898097875,alleged,0.045602672412485085,capital,0.05467490298416242,posted,0.05874085136715023,pi,0.0509290214163855
jack,0.045403103979053665,school,0.059495440853861624,thanks,0.047425723780247106,include,0.0556144394283121,sure,0.04644466649516149,level,0.06802037435012773,box,0.04536110641198955,reasonable,0.05456902018618947,orbital,0.057920459103275555,champ,0.050591149559962884
ftp,0.04499040112169235,got,0.05931329112580177,true,0.047162680592632164,emory,0.0555226560552849,killed,0.046087635390646586,like,0.0667685928097478,gordon,0.04528794751407818,originated,0.054495418762093864,science,0.057907918131025055,detroit,0.05059114955682813
wales,0.044614330976328706,question,0.05918224456855107,does,0.04682224316076802,stanford,0.05286343685054545,larry,0.045831982604147406,tue,0.06641325931691586,software,0.04330434497374501,called,0.05312772086610177,good,0.05746293968654439,conference,0.05051342221889416
message,0.044593187058744474,gods,0.059103541016553636,speed,0.04554938036928983,total,0.05258377068388075,ed,0.04567369517005072,extra,0.06621181957597044,number,0.04235151896498273,newman,0.05309483217275899,code,0.05618323465497349,liu,0.049190918679549424
wins,0.04456063811397638,life,0.05776020038052847,raised,0.04551664178629733,phase,0.05257661999360492,post,0.0435566398976903,intensity,0.06573045198877478,emory,0.04165809315306621,make,0.05296761635398216,file,0.05564512414571705,baltimore,0.049190918677938206
weeks,0.04447960232820178,leonard,0.057274024350585345,wave,0.045477350171879,article,0.05213003737082186,mv,0.04313877751117732,widget,0.06517678418799237,player,0.041311979991907694,police,0.05283473015337695,type,0.05413003494678673,did,0.048790693883095704
numbers,0.043506002940823046,ca,0.05632071972143142,hard,0.04511689381067362,render,0.05135389617818586,green,0.04304667533528922,gray,0.06361992204376303,lang,0.041294836089173045,civil,0.05259279449597419,press,0.05384332657089653,free,0.04762278850341618
bought,0.043324222516179095,fact,0.055740365999224856,speeding,0.04321238562745959,special,0.051268197800777786,arc,0.042945852347079115,value,0.06133920616638254,wire,0.04117549444953024,sender,0.05234605283931304,catalog,0.053593772805162004,club,0.04602345453851046
support,0.04318608813414104,world,0.05437993173835064,fight,0.04321238562696482,dyer,0.05083514446906175,want,0.04283655150564523,technology,0.06025458507902174,long,0.040435230919962255,considered,0.05112434931775721,application,0.053488765042026334,kings,0.04582336822861548
thats,0.043018198120824684,force,0.054296849695304676,anonymous,0.04260131911680792,tool,0.05060035283971744,norton,0.04208533882202133,phone,0.058308859564897536,ftp,0.03912005421579113,use,0.05070343995599482,karl,0.05290195306728615,earth,0.04508510451765692
emory,0.04232945583458124,purdue,0.054184848159429644,emory,0.04232873908619229,effect,0.050520796032313436,know,0.04192587496865876,program,0.0569720163267441,ask,0.03886274266898161,local,0.050479366513383514,hess,0.052901953066064135,linux,0.04478016951903811
let,0.04219399021700521,list,0.054011079318732995,defensive,0.04171353456629442,alcohol,0.05047094543939177,let,0.041850601594494996,mac,0.05690707984322864,value,0.03852284377430933,revenge,0.05045894885377694,usenet,0.05288425771838622,id,0.04477135376258497
