name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num,name,num
apr,0.3046983810053429,apr,0.27028661358169503,apr,0.3207942545236366,apr,0.18768824128871414,apr,0.34561157651479535,organization,0.17011009793545648,apr,0.33467929107851224,apr,0.29677304137871724,apr,0.21109618374842185,apr,0.24550916591352479
newsgroups,0.2769320328326848,newsgroups,0.2671487995179215,newsgroups,0.2823778637395788,organization,0.18762872074312173,newsgroups,0.314765377213843,lines,0.16195371623575303,newsgroups,0.3025301027352883,date,0.28235000195595356,path,0.20474461741323377,newsgroups,0.22394717464464964
date,0.276807105214935,path,0.263370630833048,organization,0.27934901595741163,newsgroups,0.18378033787426584,date,0.3035703461860857,apr,0.15867829147085885,date,0.29564414796264,organization,0.27937359372543646,newsgroups,0.2028817874648399,lines,0.22360520778737258
path,0.2734249848382515,date,0.2615503892292184,date,0.2770224513904307,date,0.17933912289321946,organization,0.30277741838633365,date,0.157954881084105,organization,0.2886315746394277,newsgroups,0.27674457151924925,date,0.2020119334157204,path,0.22328586273348583
lines,0.26630897581734714,organization,0.25762437936417387,lines,0.271222545554765,path,0.1769476827824285,path,0.29993247836409637,path,0.15668307994504754,path,0.2854775160412195,path,0.275701174887908,organization,0.20136965775719062,organization,0.21950839893894242
organization,0.2651220756450513,lines,0.24857233651082217,path,0.27115966326966423,gmt,0.17333239170428236,lines,0.2912116976629046,newsgroups,0.1541260034944427,lines,0.2844463368260519,lines,0.2712806166986618,gmt,0.19894053379897292,date,0.21937269555458147
gmt,0.2432689804709805,gmt,0.24237126703651676,gmt,0.2495115055727383,lines,0.17300579223569973,gmt,0.2803930338446693,gmt,0.13815971107877606,gmt,0.273104078446122,gmt,0.25488057533781594,lines,0.19846854598549227,gmt,0.20346492171225078
writes,0.19179824948172794,writes,0.19063998515681085,writes,0.19263095412106457,writes,0.12838333044797084,writes,0.18132169893169536,writes,0.11707477960616645,writes,0.193878898860748,writes,0.18669522521701878,writes,0.15379325933750507,writes,0.16466590724114008
references,0.16806385914130387,references,0.17265745678261069,references,0.18409650503284575,data,0.12304372677408361,references,0.17667088151442073,references,0.10756280674828113,references,0.1743537725784055,references,0.18015066008666933,references,0.14606432139312853,references,0.15787041083774236
sender,0.14539034312117805,news,0.13652081915995673,sender,0.14945246326103392,references,0.1187767534638362,sender,0.15878275215352375,good,0.0956232222971143,sender,0.14460753175938265,sender,0.1420135623365549,news,0.12111288340535566,article,0.11788295155651388
article,0.1382553450708775,article,0.13354982935485032,news,0.13665840501243673,space,0.11079925253805181,news,0.1553611689571297,space,0.08848628006203252,news,0.13588215277145949,article,0.13689553746143668,sender,0.1118530390046636,sender,0.10683320787947267
news,0.132409804554773,sender,0.1309895925464676,article,0.13632285379023834,article,0.11021680833435424,university,0.12828875762004976,article,0.08578688394080593,article,0.12899495328630226,news,0.13135991589465087,article,0.10716965649915368,university,0.10520601865120696
university,0.12414693694776369,university,0.10169125431416155,university,0.1309061504270948,university,0.10184446190116163,article,0.1267569151617971,university,0.08291789814331182,university,0.1198978982818296,university,0.10941020425359847,university,0.10027127508182468,data,0.09920375103428233
mon,0.08541622906319571,usenet,0.08705871817207744,know,0.09112670306835914,people,0.0989883413288376,mon,0.08065535707832296,know,0.08276117339272018,people,0.0902862821447388,people,0.09826902120621403,people,0.09832937231022719,space,0.09121498986520031
people,0.08533038012484435,like,0.08323577252790229,mon,0.08956982720794633,sender,0.08934860061239064,distribution,0.07984452570595557,people,0.08123568332076085,like,0.08971054859701388,does,0.08288646502353127,like,0.08576910796065089,people,0.08907594180623718
usenet,0.08272352353151927,people,0.08091066064426153,people,0.08631651389971745,know,0.0890538707124447,people,0.07793607115419089,sender,0.07993395037225834,mon,0.08111036487657178,usenet,0.08102294921852096,does,0.07966826974081917,time,0.0841875990391863
know,0.0800388566577585,does,0.07731915846789933,like,0.08268477399843815,list,0.08732705844391112,thanks,0.07617635652175707,data,0.07807220780714103,know,0.07465665107892937,thanks,0.07794189095523929,know,0.07413060738182123,know,0.08098983885443452
like,0.07720165521641571,know,0.07618729622802767,just,0.07911495780499045,time,0.08392385987735984,like,0.07568912390107237,time,0.07518799898730626,usenet,0.0730684839506519,know,0.07744042855451243,just,0.07282565996722129,news,0.07394776031629292
distribution,0.07697382402645293,just,0.07197975179790672,usenet,0.0779928499354934,news,0.07840948079723524,usenet,0.07388276590401441,available,0.07144426222583179,distribution,0.07069768299447701,like,0.07742228051727718,use,0.07132569329740249,technology,0.0725901203702287
just,0.07627856227707762,mon,0.06867573928108432,distribution,0.0687146053269469,available,0.0733279102711247,just,0.07305359448912188,god,0.06998277801494728,just,0.06972848789694006,time,0.07252918505756296,usenet,0.06772029375085745,use,0.07225115061855977
does,0.07455059806289553,distribution,0.06816589009709884,good,0.06804472100124874,information,0.07219904812987978,know,0.06109292193225249,free,0.06964619316380964,does,0.06291001963763315,just,0.06914184359564081,data,0.06533623583287464,good,0.0707399942391456
thanks,0.06294241209607285,good,0.06641207124816854,time,0.06562719038903202,good,0.07063522404737052,does,0.05676779108400605,information,0.06769160546866264,thanks,0.06189876511729962,distribution,0.06912522103170453,mon,0.06199066765819491,does,0.06980195427107408
time,0.057007585711831524,time,0.06351913278752155,does,0.06461437275615697,does,0.0696947827588095,time,0.056177910631308926,list,0.06482144742946527,california,0.05529608382861997,mon,0.06517523706558942,space,0.060223864797288154,did,0.06792555622423181
good,0.056279112869952075,use,0.0630783129702974,thanks,0.060023949003454695,work,0.06549065468565299,good,0.05188850910096375,does,0.06407522491932206,time,0.0546521769913121,did,0.06368086449525288,distribution,0.05840607850090328,distribution,0.06534243413848205
christian,0.05555143774419676,thanks,0.06242315589566912,data,0.05910869445038684,use,0.06422336402440422,want,0.046777659722702813,technology,0.06372564522311655,good,0.053848384427323426,good,0.061719190736478205,time,0.05833572769698068,just,0.06431400748204887
did,0.055290989147310364,data,0.061338498188409106,did,0.05757807674700027,technology,0.06367438583406097,california,0.04546952124779494,distribution,0.05886515633868182,ca,0.05000568335601773,want,0.05542303436697826,did,0.05561643227706812,information,0.06154265904220206
information,0.05261819645090346,think,0.059131034685923685,think,0.0565246708103992,did,0.058047009898215964,did,0.044468015928443266,use,0.057500006305366856,want,0.048923500725546694,use,0.05503841720205285,think,0.05544541314604042,work,0.06001173675211431
data,0.05152399328011333,space,0.05129021129753168,california,0.05173962281616715,email,0.05748062774169535,said,0.042176709561451656,news,0.05420703632316917,data,0.04697223223965773,information,0.0506058372157947,available,0.05427635988253107,like,0.059068054757657064
think,0.050705054814109175,way,0.049433931821170014,use,0.051034108721555047,images,0.05730553530992876,andy,0.03983306007290104,evil,0.05372870669834647,think,0.04625118362843416,think,0.050585423097208614,way,0.05324404852528185,list,0.05819791514089205
work,0.049215426562471354,want,0.04921046277314153,andy,0.05077288048671766,project,0.05720319796651435,use,0.03902777335509964,mon,0.05211850607853739,usc,0.04566152688969919,work,0.048637639308885795,said,0.051054847306095864,think,0.05443893062833567
said,0.04605400938965534,list,0.04857084680854446,work,0.04924130912873915,screen,0.05719187609557816,screen,0.03889000738843033,like,0.05102476748888981,did,0.04517685160792357,said,0.04847187516144196,windows,0.05014811670247974,usenet,0.053448058355887076
ca,0.04575371265039219,work,0.046565136628186454,windows,0.047022501683005334,usenet,0.055528511830402943,ca,0.03768034933960009,nasa,0.04978213504266512,keith,0.04358900551715719,problem,0.04727634575049037,good,0.04811117552016917,nasa,0.05321161709450275
list,0.045739100666137414,screen,0.045627236556817205,information,0.046570258605208234,problem,0.053826245497589874,usc,0.03627879248952986,way,0.0496987598711411,use,0.04358554871155932,windows,0.045645701141612406,information,0.047321685040028316,keith,0.05189090609691439
want,0.04555669565177549,did,0.045459929404007546,ca,0.04449767914175095,using,0.053767775990813574,think,0.03623709107193034,unix,0.04966725222743963,emory,0.04315615720284672,technology,0.0448478470140299,email,0.04684922704511377,mon,0.05069896972607341
new,0.044656088251909386,email,0.04497943692881616,screen,0.04441413895096277,just,0.05289110941824528,data,0.03520457937677386,just,0.04841241968860133,andy,0.039872659137948685,california,0.04475279855657719,god,0.04513420367222363,christian,0.050520225482667665
use,0.04319012621589527,said,0.0430971480624089,best,0.04380429156380419,distribution,0.05188705251264523,emory,0.03374059142342455,usenet,0.04812033777005803,question,0.03892818151566884,believe,0.04434223731181115,want,0.04482377922500165,images,0.04953048223911254
world,0.042962452876030635,believe,0.04243639651549426,world,0.043699113156340744,windows,0.05166920380058833,problem,0.03325397853528563,widget,0.04804945355608851,said,0.03873957913555145,way,0.04274402915563232,christian,0.04423157461221414,available,0.04899960349425441
usa,0.04207598885792084,number,0.04186165647663082,want,0.04341807134709536,think,0.051517288043182556,na,0.032347262850809015,institute,0.04570413144930054,work,0.03766076380777877,data,0.04230082356806106,dyer,0.044227912950547496,screen,0.04890063892289911
space,0.04207544556583841,windows,0.040631315993284296,technology,0.04335048424685434,thanks,0.05139506927905355,work,0.03229566992460635,make,0.045263467969675855,christian,0.03734232942260946,andy,0.03989336196092085,message,0.04335835468318163,want,0.048762960864096865
god,0.041558468827038376,christian,0.040530941994247005,christian,0.04221199142779971,mon,0.05024886757817615,bus,0.03167752045524182,california,0.045224137735699776,going,0.037086809224689994,screen,0.03972844015022666,andy,0.04241056038068121,message,0.04768310325865572
email,0.03864319068040388,information,0.04040199018465269,god,0.04202183867244303,want,0.05018322743754752,going,0.030721595374146177,convention,0.04444843385271549,problem,0.03698013818887164,world,0.03896606308447179,work,0.041997574247364465,best,0.04461257722208054
california,0.03807318744048886,emory,0.0396325522957782,way,0.04166077835379778,nasa,0.050177180921765145,best,0.03036907551708174,said,0.043826103314931426,email,0.03572267167244037,usc,0.03819611603061313,widget,0.04169246359488635,way,0.04402934114226417
